SKU,name,price,short_description,image_large
MAR100,مرايا ليد -MAR100,200.0,<p><br></p>,https://media.zid.store/thumbs/6654bfac-62c7-4351-b001-8dfc337809dd/1be752e8-73c1-4301-b30d-8ef104e7b2d3-thumbnail-1000x1000-70.jpg
MAR137-150,مرايا ليد ارونا   - MAR137-150,264.58,<b>مرايا ليد </b>,https://media.zid.store/thumbs/6654bfac-62c7-4351-b001-8dfc337809dd/3830823d-28f2-4913-b5ca-8e73b922e39a-thumbnail-1000x1000-70.jpg
